Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Long Method,ShareX.MediaLib,ShareX.MediaLib,FFmpegCLIManager,Run(string args),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,21,51,8,93,0,0,0,0,0,9,0,0,93,51,0,0,0,0,1,0,0,1,1,1
Long Method,ShareX.MediaLib,ShareX.MediaLib,FFmpegCLIManager,"Run(string path, string args)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,21,51,8,93,0,0,0,0,0,9,0,0,93,51,0,0,0,0,2,2,2,0,1,1
Long Method,ShareX.MediaLib,ShareX.MediaLib,FFmpegCLIManager,Close(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,21,51,8,93,0,0,0,0,0,9,0,0,93,51,0,0,0,0,0,2,2,0,1,1
Long Method,ShareX.MediaLib,ShareX.MediaLib,FFmpegCLIManager,UpdateEncodeProgress(string data),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,21,51,8,93,0,0,0,0,0,9,0,0,93,51,0,0,0,0,1,2,2,1,1,1
Long Method,ShareX.MediaLib,ShareX.MediaLib,FFmpegGitHubDownloader,"DownloadFFmpeg(bool async, DownloaderForm.DownloaderInstallEventHandler installRequested)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,51,2,93,0,0,0,0,0,2,0,0,93,51,0,0,0,0,2,3,2.3333333333333335,0,0,0
Long Method,ShareX.MediaLib,ShareX.MediaLib,VideoConverterOptions,GetFFmpegArgs(),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,51,2,93,0,0,0,0,0,2,0,0,93,51,0,0,0,0,0,2,2,0,0,0
