Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Long Method,Jellyfin.Networking,Jellyfin.Networking.Configuration,NetworkConfigurationFactory,GetConfigurations(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,1,44,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Long Method,Jellyfin.Networking,Jellyfin.Networking.Manager,NetworkManager,IsInLocalNetwork(IPObject address),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,4,13,11,44,0,0,0,0,0,42,0,0,42,11,0,0,0,0,1,2,2,0,8,16
Long Method,Jellyfin.Networking,Jellyfin.Networking.Manager,NetworkManager,IsInLocalNetwork(string address),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,4,13,11,44,0,0,0,0,0,42,0,0,42,11,0,0,0,0,1,2,2,0,8,16
Long Method,Jellyfin.Networking,Jellyfin.Networking.Manager,NetworkManager,IsInLocalNetwork(IPAddress address),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,4,13,11,44,0,0,0,0,0,42,0,0,42,11,0,0,0,0,1,2,2,0,8,16
Long Method,Jellyfin.Networking,Jellyfin.Networking.Manager,NetworkManager,IsPrivateAddressRange(IPObject address),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,4,13,11,44,0,0,0,0,0,42,0,0,42,11,0,0,0,0,1,2,2,0,8,16
Long Method,Jellyfin.Networking,Jellyfin.Networking.Manager,NetworkManager,"ConfigurationUpdated(object? sender, ConfigurationUpdateEventArgs evt)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,4,13,11,44,0,0,0,0,0,42,0,0,42,11,0,0,0,0,2,3,3,1,8,16
Long Method,Jellyfin.Networking,Jellyfin.Networking.Manager,NetworkManager,OnNetworkChangeAsync(),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,4,13,11,44,0,0,0,0,0,42,0,0,42,11,0,0,0,0,0,2,2,2,8,16
Long Method,Jellyfin.Networking,Jellyfin.Networking.Manager,NetworkManager,"MatchesBindInterface(IPObject source, bool isInExternalSubnet, out string result)",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,4,13,11,44,0,0,0,0,0,42,0,0,42,11,0,0,0,0,3,2,2,5,8,16
