Code Smell,Project,Package,Class,Method,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Long Method,MediaBrowser.LocalMetadata,MediaBrowser.LocalMetadata,BaseXmlProvider,"GetMetadata(ItemInfo info, IDirectoryService directoryService, CancellationToken cancellationToken)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,57,4,72,0,0,0,0,0,4,0,0,4,4,0,0,0,0,3,2,2,2,0,0
Long Method,MediaBrowser.LocalMetadata,MediaBrowser.LocalMetadata.Parsers,BaseItemXmlParser,"Fetch(MetadataResult<T> item, string metadataFile, CancellationToken cancellationToken)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,57,14,72,0,0,0,0,0,17,0,0,21,18,0,0,0,0,3,2,2,1,1,2
Long Method,MediaBrowser.LocalMetadata,MediaBrowser.LocalMetadata.Parsers,BaseItemXmlParser,"Fetch(MetadataResult<T> item, string metadataFile, XmlReaderSettings settings, Encoding encoding, CancellationToken cancellationToken)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,57,14,72,0,0,0,0,0,17,0,0,21,18,0,0,0,0,5,2,2,1,1,2
Long Method,MediaBrowser.LocalMetadata,MediaBrowser.LocalMetadata.Parsers,BaseItemXmlParser,"FetchFromTagsNode(XmlReader reader, BaseItem item)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,57,14,72,0,0,0,0,0,17,0,0,21,18,0,0,0,0,2,2,2,0,1,2
Long Method,MediaBrowser.LocalMetadata,MediaBrowser.LocalMetadata.Savers,BaseXmlSaver,"Save(BaseItem item, CancellationToken cancellationToken)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,57,13,72,0,0,0,0,0,14,0,0,21,19,0,0,0,0,2,2,2,3,0,1
Long Method,MediaBrowser.LocalMetadata,MediaBrowser.LocalMetadata.Savers,BaseXmlSaver,"Save(BaseItem item, Stream stream)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,57,13,72,0,0,0,0,0,14,0,0,21,19,0,0,0,0,2,2,2,3,0,1
